"node1","edge","node2"
"720149","CHEMICALBINDSGENE","636442"
"720195","CHEMICALBINDSGENE","636442"
"706103","CHEMICALBINDSGENE","636442"
"706582","CHEMICALBINDSGENE","636442"
"706644","CHEMICALBINDSGENE","636442"
"705995","CHEMICALBINDSGENE","636442"
"710034","CHEMICALBINDSGENE","636442"
"710951","CHEMICALBINDSGENE","636442"
"710950","CHEMICALBINDSGENE","636442"
"710664","CHEMICALBINDSGENE","636442"
"711319","CHEMICALBINDSGENE","636442"
"711101","CHEMICALBINDSGENE","636442"
"712395","CHEMICALBINDSGENE","636442"
"712196","CHEMICALBINDSGENE","636442"
"715270","CHEMICALBINDSGENE","636442"
"716043","CHEMICALBINDSGENE","636442"
"719518","CHEMICALBINDSGENE","636442"
"719745","CHEMICALBINDSGENE","636442"
"720344","CHEMICALBINDSGENE","636442"
"720597","CHEMICALBINDSGENE","636442"
"719921","CHEMICALBINDSGENE","636442"
"720646","CHEMICALBINDSGENE","636442"
"720586","CHEMICALBINDSGENE","636442"
"720335","CHEMICALBINDSGENE","636442"
"720393","CHEMICALBINDSGENE","636442"
"720480","CHEMICALBINDSGENE","636442"
"720252","CHEMICALBINDSGENE","636442"
"719902","CHEMICALBINDSGENE","636442"
"719982","CHEMICALBINDSGENE","636442"
"721177","CHEMICALBINDSGENE","636505"
"720908","CHEMICALBINDSGENE","636505"
"721566","CHEMICALBINDSGENE","636505"
"721541","CHEMICALBINDSGENE","636505"
"721097","CHEMICALBINDSGENE","636505"
"721332","CHEMICALBINDSGENE","636505"
"720983","CHEMICALBINDSGENE","636505"
"705995","CHEMICALBINDSGENE","636505"
"706582","CHEMICALBINDSGENE","636505"
"706644","CHEMICALBINDSGENE","636505"
"705819","CHEMICALBINDSGENE","636505"
"706103","CHEMICALBINDSGENE","636505"
"708691","CHEMICALBINDSGENE","636505"
"710034","CHEMICALBINDSGENE","636505"
"710951","CHEMICALBINDSGENE","636505"
"710950","CHEMICALBINDSGENE","636505"
"711319","CHEMICALBINDSGENE","636505"
"711457","CHEMICALBINDSGENE","636505"
"712196","CHEMICALBINDSGENE","636505"
"719518","CHEMICALBINDSGENE","636505"
"719745","CHEMICALBINDSGENE","636505"
"720406","CHEMICALBINDSGENE","636505"
"720646","CHEMICALBINDSGENE","636505"
"720597","CHEMICALBINDSGENE","636505"
"720393","CHEMICALBINDSGENE","636505"
"720586","CHEMICALBINDSGENE","636505"
"720211","CHEMICALBINDSGENE","636505"
"720480","CHEMICALBINDSGENE","636505"
"720344","CHEMICALBINDSGENE","636505"
"720195","CHEMICALBINDSGENE","636505"
"719921","CHEMICALBINDSGENE","636505"
"720252","CHEMICALBINDSGENE","636505"
"705995","CHEMICALBINDSGENE","637388"
"706103","CHEMICALBINDSGENE","637388"
"706644","CHEMICALBINDSGENE","637388"
"708691","CHEMICALBINDSGENE","637388"
"709697","CHEMICALBINDSGENE","637388"
"710034","CHEMICALBINDSGENE","637388"
"710951","CHEMICALBINDSGENE","637388"
"710950","CHEMICALBINDSGENE","637388"
"712141","CHEMICALBINDSGENE","637388"
"716043","CHEMICALBINDSGENE","637388"
"719745","CHEMICALBINDSGENE","637388"
"719518","CHEMICALBINDSGENE","637388"
"720344","CHEMICALBINDSGENE","637388"
"720646","CHEMICALBINDSGENE","637388"
"720480","CHEMICALBINDSGENE","637388"
"720393","CHEMICALBINDSGENE","637388"
"719920","CHEMICALBINDSGENE","637388"
"720586","CHEMICALBINDSGENE","637388"
"721566","CHEMICALBINDSGENE","637388"
"721541","CHEMICALBINDSGENE","637388"
"720983","CHEMICALBINDSGENE","637388"
"721332","CHEMICALBINDSGENE","637388"
"720908","CHEMICALBINDSGENE","637388"
"720710","CHEMICALBINDSGENE","637388"
"721656","CHEMICALBINDSGENE","637389"
"721097","CHEMICALBINDSGENE","637389"
"720710","CHEMICALBINDSGENE","637389"
"721177","CHEMICALBINDSGENE","637389"
"720983","CHEMICALBINDSGENE","637389"
"721541","CHEMICALBINDSGENE","637389"
"721332","CHEMICALBINDSGENE","637389"
"721396","CHEMICALBINDSGENE","637389"
"721566","CHEMICALBINDSGENE","637389"
"721397","CHEMICALBINDSGENE","637389"
"720908","CHEMICALBINDSGENE","637389"
"720421","CHEMICALBINDSGENE","637389"
"720480","CHEMICALBINDSGENE","637389"
"720393","CHEMICALBINDSGENE","637389"
"720252","CHEMICALBINDSGENE","637389"
"706644","CHEMICALBINDSGENE","637389"
"705995","CHEMICALBINDSGENE","637389"
"706103","CHEMICALBINDSGENE","637389"
"706582","CHEMICALBINDSGENE","637389"
"708691","CHEMICALBINDSGENE","637389"
"710034","CHEMICALBINDSGENE","637389"
"710950","CHEMICALBINDSGENE","637389"
"710114","CHEMICALBINDSGENE","637389"
"710664","CHEMICALBINDSGENE","637389"
"710951","CHEMICALBINDSGENE","637389"
"711297","CHEMICALBINDSGENE","637389"
"711319","CHEMICALBINDSGENE","637389"
"711173","CHEMICALBINDSGENE","637389"
"711578","CHEMICALBINDSGENE","637389"
"711101","CHEMICALBINDSGENE","637389"
"712307","CHEMICALBINDSGENE","637389"
"712141","CHEMICALBINDSGENE","637389"
"712395","CHEMICALBINDSGENE","637389"
"712196","CHEMICALBINDSGENE","637389"
"712250","CHEMICALBINDSGENE","637389"
"716043","CHEMICALBINDSGENE","637389"
"719518","CHEMICALBINDSGENE","637389"
"719745","CHEMICALBINDSGENE","637389"
"719982","CHEMICALBINDSGENE","637389"
"720597","CHEMICALBINDSGENE","637389"
"720586","CHEMICALBINDSGENE","637389"
"719920","CHEMICALBINDSGENE","637389"
"719921","CHEMICALBINDSGENE","637389"
"720335","CHEMICALBINDSGENE","637389"
"720496","CHEMICALBINDSGENE","637389"
"720344","CHEMICALBINDSGENE","637389"
"720646","CHEMICALBINDSGENE","637389"
"706828","CHEMICALBINDSGENE","637465"
"721390","CHEMICALBINDSGENE","637465"
"706041","CHEMICALBINDSGENE","637466"
"719703","CHEMICALBINDSGENE","637466"
"723330","CHEMICALBINDSGENE","637471"
"723163","CHEMICALBINDSGENE","637471"
"723216","CHEMICALBINDSGENE","637471"
"722791","CHEMICALBINDSGENE","637471"
"722544","CHEMICALBINDSGENE","637471"
"722936","CHEMICALBINDSGENE","637471"
"720497","CHEMICALBINDSGENE","637471"
"719941","CHEMICALBINDSGENE","637471"
"719740","CHEMICALBINDSGENE","637471"
"718981","CHEMICALBINDSGENE","637471"
"718838","CHEMICALBINDSGENE","637471"
"709665","CHEMICALBINDSGENE","637471"
"708961","CHEMICALBINDSGENE","637471"
"709245","CHEMICALBINDSGENE","637471"
"709084","CHEMICALBINDSGENE","637472"
"709245","CHEMICALBINDSGENE","637472"
"708961","CHEMICALBINDSGENE","637472"
"709713","CHEMICALBINDSGENE","637472"
"709686","CHEMICALBINDSGENE","637472"
"709665","CHEMICALBINDSGENE","637472"
"718981","CHEMICALBINDSGENE","637472"
"718838","CHEMICALBINDSGENE","637472"
"719761","CHEMICALBINDSGENE","637472"
"719740","CHEMICALBINDSGENE","637472"
"719472","CHEMICALBINDSGENE","637472"
"719978","CHEMICALBINDSGENE","637472"
"720046","CHEMICALBINDSGENE","637472"
"720454","CHEMICALBINDSGENE","637472"
"720596","CHEMICALBINDSGENE","637472"
"720590","CHEMICALBINDSGENE","637472"
"719976","CHEMICALBINDSGENE","637472"
"720490","CHEMICALBINDSGENE","637472"
"720497","CHEMICALBINDSGENE","637472"
"719941","CHEMICALBINDSGENE","637472"
"720403","CHEMICALBINDSGENE","637472"
"721496","CHEMICALBINDSGENE","637472"
"722544","CHEMICALBINDSGENE","637472"
"722936","CHEMICALBINDSGENE","637472"
"722791","CHEMICALBINDSGENE","637472"
"723330","CHEMICALBINDSGENE","637472"
"723163","CHEMICALBINDSGENE","637472"
"723216","CHEMICALBINDSGENE","637472"
"723330","CHEMICALBINDSGENE","637473"
"723216","CHEMICALBINDSGENE","637473"
"723163","CHEMICALBINDSGENE","637473"
"722544","CHEMICALBINDSGENE","637473"
"722936","CHEMICALBINDSGENE","637473"
"722791","CHEMICALBINDSGENE","637473"
"719941","CHEMICALBINDSGENE","637473"
"720497","CHEMICALBINDSGENE","637473"
"719740","CHEMICALBINDSGENE","637473"
"718838","CHEMICALBINDSGENE","637473"
"718981","CHEMICALBINDSGENE","637473"
"708961","CHEMICALBINDSGENE","637473"
"709245","CHEMICALBINDSGENE","637473"
"709245","CHEMICALBINDSGENE","637546"
"708961","CHEMICALBINDSGENE","637546"
"709713","CHEMICALBINDSGENE","637546"
"709686","CHEMICALBINDSGENE","637546"
"718838","CHEMICALBINDSGENE","637546"
"718981","CHEMICALBINDSGENE","637546"
"719472","CHEMICALBINDSGENE","637546"
"719740","CHEMICALBINDSGENE","637546"
"720454","CHEMICALBINDSGENE","637546"
"720590","CHEMICALBINDSGENE","637546"
"720497","CHEMICALBINDSGENE","637546"
"720403","CHEMICALBINDSGENE","637546"
"719941","CHEMICALBINDSGENE","637546"
"720046","CHEMICALBINDSGENE","637546"
"720596","CHEMICALBINDSGENE","637546"
"720490","CHEMICALBINDSGENE","637546"
"721496","CHEMICALBINDSGENE","637546"
"722599","CHEMICALBINDSGENE","637546"
"722936","CHEMICALBINDSGENE","637546"
"722544","CHEMICALBINDSGENE","637546"
"722791","CHEMICALBINDSGENE","637546"
"723330","CHEMICALBINDSGENE","637546"
"723216","CHEMICALBINDSGENE","637546"
"723163","CHEMICALBINDSGENE","637546"
"708961","CHEMICALBINDSGENE","637547"
"709245","CHEMICALBINDSGENE","637547"
"709084","CHEMICALBINDSGENE","637547"
"709713","CHEMICALBINDSGENE","637547"
"709665","CHEMICALBINDSGENE","637547"
"709686","CHEMICALBINDSGENE","637547"
"718981","CHEMICALBINDSGENE","637547"
"718838","CHEMICALBINDSGENE","637547"
"719740","CHEMICALBINDSGENE","637547"
"719761","CHEMICALBINDSGENE","637547"
"719472","CHEMICALBINDSGENE","637547"
"719976","CHEMICALBINDSGENE","637547"
"719978","CHEMICALBINDSGENE","637547"
"720454","CHEMICALBINDSGENE","637547"
"720490","CHEMICALBINDSGENE","637547"
"720497","CHEMICALBINDSGENE","637547"
"719941","CHEMICALBINDSGENE","637547"
"721496","CHEMICALBINDSGENE","637547"
"722936","CHEMICALBINDSGENE","637547"
"722544","CHEMICALBINDSGENE","637547"
"722791","CHEMICALBINDSGENE","637547"
"723163","CHEMICALBINDSGENE","637547"
"723330","CHEMICALBINDSGENE","637547"
"723216","CHEMICALBINDSGENE","637547"
"723216","CHEMICALBINDSGENE","637548"
"723163","CHEMICALBINDSGENE","637548"
"723330","CHEMICALBINDSGENE","637548"
"722791","CHEMICALBINDSGENE","637548"
"722544","CHEMICALBINDSGENE","637548"
"722936","CHEMICALBINDSGENE","637548"
"720497","CHEMICALBINDSGENE","637548"
"719941","CHEMICALBINDSGENE","637548"
"719740","CHEMICALBINDSGENE","637548"
"718981","CHEMICALBINDSGENE","637548"
"718838","CHEMICALBINDSGENE","637548"
"708961","CHEMICALBINDSGENE","637548"
"709245","CHEMICALBINDSGENE","637548"
"723330","CHEMICALBINDSGENE","637790"
"723163","CHEMICALBINDSGENE","637790"
"722791","CHEMICALBINDSGENE","637790"
"722544","CHEMICALBINDSGENE","637790"
"722936","CHEMICALBINDSGENE","637790"
"720497","CHEMICALBINDSGENE","637790"
"719941","CHEMICALBINDSGENE","637790"
"708961","CHEMICALBINDSGENE","637790"
"723330","CHEMICALBINDSGENE","637792"
"723163","CHEMICALBINDSGENE","637792"
"722544","CHEMICALBINDSGENE","637792"
"722936","CHEMICALBINDSGENE","637792"
"722791","CHEMICALBINDSGENE","637792"
"719941","CHEMICALBINDSGENE","637792"
"720497","CHEMICALBINDSGENE","637792"
"708961","CHEMICALBINDSGENE","637792"
"723330","CHEMICALBINDSGENE","637795"
"723163","CHEMICALBINDSGENE","637795"
"722544","CHEMICALBINDSGENE","637795"
"722791","CHEMICALBINDSGENE","637795"
"722936","CHEMICALBINDSGENE","637795"
"720497","CHEMICALBINDSGENE","637795"
"719941","CHEMICALBINDSGENE","637795"
"708961","CHEMICALBINDSGENE","637795"
"723216","CHEMICALBINDSGENE","638075"
"723330","CHEMICALBINDSGENE","638075"
"723163","CHEMICALBINDSGENE","638075"
"722791","CHEMICALBINDSGENE","638075"
"722936","CHEMICALBINDSGENE","638075"
"722544","CHEMICALBINDSGENE","638075"
"719941","CHEMICALBINDSGENE","638075"
"720497","CHEMICALBINDSGENE","638075"
"719740","CHEMICALBINDSGENE","638075"
"718981","CHEMICALBINDSGENE","638075"
"718838","CHEMICALBINDSGENE","638075"
"709245","CHEMICALBINDSGENE","638075"
"708961","CHEMICALBINDSGENE","638075"
"723163","CHEMICALBINDSGENE","638078"
"723216","CHEMICALBINDSGENE","638078"
"723330","CHEMICALBINDSGENE","638078"
"722791","CHEMICALBINDSGENE","638078"
"722544","CHEMICALBINDSGENE","638078"
"722936","CHEMICALBINDSGENE","638078"
"720497","CHEMICALBINDSGENE","638078"
"719941","CHEMICALBINDSGENE","638078"
"719740","CHEMICALBINDSGENE","638078"
"718981","CHEMICALBINDSGENE","638078"
"718838","CHEMICALBINDSGENE","638078"
"708961","CHEMICALBINDSGENE","638078"
"709245","CHEMICALBINDSGENE","638078"
"723216","CHEMICALBINDSGENE","638080"
"723163","CHEMICALBINDSGENE","638080"
"723330","CHEMICALBINDSGENE","638080"
"722936","CHEMICALBINDSGENE","638080"
"722791","CHEMICALBINDSGENE","638080"
"722544","CHEMICALBINDSGENE","638080"
"719941","CHEMICALBINDSGENE","638080"
"720497","CHEMICALBINDSGENE","638080"
"719740","CHEMICALBINDSGENE","638080"
"718838","CHEMICALBINDSGENE","638080"
"718981","CHEMICALBINDSGENE","638080"
"708961","CHEMICALBINDSGENE","638080"
"709245","CHEMICALBINDSGENE","638080"
"723377","CHEMICALDECREASESEXPRESSION","638642"
"720492","CHEMICALBINDSGENE","640797"
"714632","CHEMICALBINDSGENE","640797"
"705995","CHEMICALBINDSGENE","643727"
"707979","CHEMICALBINDSGENE","643727"
"709738","CHEMICALBINDSGENE","643727"
"710099","CHEMICALBINDSGENE","643727"
"710034","CHEMICALBINDSGENE","643727"
"711312","CHEMICALBINDSGENE","643727"
"711319","CHEMICALBINDSGENE","643727"
"711457","CHEMICALBINDSGENE","643727"
"719573","CHEMICALBINDSGENE","643727"
"719531","CHEMICALBINDSGENE","643727"
"720196","CHEMICALBINDSGENE","643727"
"720034","CHEMICALBINDSGENE","643727"
"720659","CHEMICALBINDSGENE","643727"
"720496","CHEMICALBINDSGENE","643727"
"720529","CHEMICALBINDSGENE","643727"
"720620","CHEMICALBINDSGENE","643727"
"721183","CHEMICALBINDSGENE","643727"
"721295","CHEMICALBINDSGENE","643727"
"721526","CHEMICALBINDSGENE","643727"
"721245","CHEMICALBINDSGENE","643727"
"721566","CHEMICALBINDSGENE","643727"
"720911","CHEMICALBINDSGENE","643727"
"722806","CHEMICALBINDSGENE","643727"
"722553","CHEMICALBINDSGENE","643727"
"715119","CHEMICALDECREASESEXPRESSION","643728"
"722553","CHEMICALBINDSGENE","643728"
"721245","CHEMICALBINDSGENE","643728"
"721183","CHEMICALBINDSGENE","643728"
"721526","CHEMICALBINDSGENE","643728"
"721295","CHEMICALBINDSGENE","643728"
"705995","CHEMICALBINDSGENE","643728"
"710099","CHEMICALBINDSGENE","643728"
"709738","CHEMICALBINDSGENE","643728"
"710918","CHEMICALBINDSGENE","643728"
"711457","CHEMICALBINDSGENE","643728"
"719531","CHEMICALBINDSGENE","643728"
"719573","CHEMICALBINDSGENE","643728"
"720496","CHEMICALBINDSGENE","643728"
"720659","CHEMICALBINDSGENE","643728"
"720217","CHEMICALBINDSGENE","643728"
"720620","CHEMICALBINDSGENE","643728"
"720034","CHEMICALBINDSGENE","643728"
"720196","CHEMICALBINDSGENE","643728"
"720529","CHEMICALBINDSGENE","643728"
"720435","CHEMICALBINDSGENE","643728"
"723010","CHEMICALINCREASESEXPRESSION","643728"
"722317","CHEMICALINCREASESEXPRESSION","643728"
"722745","CHEMICALINCREASESEXPRESSION","643728"
"721780","CHEMICALINCREASESEXPRESSION","643728"
"721262","CHEMICALINCREASESEXPRESSION","643728"
"720920","CHEMICALINCREASESEXPRESSION","643728"
"714564","CHEMICALINCREASESEXPRESSION","643728"
"716258","CHEMICALINCREASESEXPRESSION","643728"
"716615","CHEMICALINCREASESEXPRESSION","643728"
"719745","CHEMICALINCREASESEXPRESSION","643728"
"719166","CHEMICALINCREASESEXPRESSION","643728"
"719703","CHEMICALINCREASESEXPRESSION","643728"
"719217","CHEMICALINCREASESEXPRESSION","643728"
"719736","CHEMICALINCREASESEXPRESSION","643728"
"720354","CHEMICALINCREASESEXPRESSION","643728"
"720042","CHEMICALINCREASESEXPRESSION","643728"
"718982","CHEMICALBINDSGENE","647453"
"706235","CHEMICALINCREASESEXPRESSION","647649"
"706828","CHEMICALINCREASESEXPRESSION","647649"
"708170","CHEMICALINCREASESEXPRESSION","647649"
"709279","CHEMICALINCREASESEXPRESSION","647649"
"710081","CHEMICALINCREASESEXPRESSION","647649"
"709847","CHEMICALINCREASESEXPRESSION","647649"
"710113","CHEMICALINCREASESEXPRESSION","647649"
"710968","CHEMICALINCREASESEXPRESSION","647649"
"710554","CHEMICALINCREASESEXPRESSION","647649"
"712250","CHEMICALINCREASESEXPRESSION","647649"
"715693","CHEMICALINCREASESEXPRESSION","647649"
"714108","CHEMICALINCREASESEXPRESSION","647649"
"714618","CHEMICALINCREASESEXPRESSION","647649"
"720592","CHEMICALINCREASESEXPRESSION","647649"
"720033","CHEMICALINCREASESEXPRESSION","647649"
"721304","CHEMICALINCREASESEXPRESSION","647649"
"721026","CHEMICALINCREASESEXPRESSION","647649"
"722487","CHEMICALINCREASESEXPRESSION","647649"
"723245","CHEMICALINCREASESEXPRESSION","647649"
"722999","CHEMICALINCREASESEXPRESSION","647649"
"723060","CHEMICALINCREASESEXPRESSION","647649"
"707316","CHEMICALBINDSGENE","655661"
"706820","CHEMICALBINDSGENE","655661"
"705764","CHEMICALBINDSGENE","655661"
"706820","CHEMICALBINDSGENE","656319"
"707161","CHEMICALBINDSGENE","656319"
"707316","CHEMICALBINDSGENE","656319"
"705764","CHEMICALBINDSGENE","656319"
"704600","CHEMICALBINDSGENE","657788"
"710203","CHEMICALBINDSGENE","657788"
"712772","CHEMICALBINDSGENE","657788"
"714073","CHEMICALBINDSGENE","657788"
"713909","CHEMICALBINDSGENE","657788"
"716261","CHEMICALBINDSGENE","657788"
"719523","CHEMICALBINDSGENE","657788"
"719794","CHEMICALBINDSGENE","657788"
"720658","CHEMICALBINDSGENE","657788"
"720838","CHEMICALBINDSGENE","657788"
"722544","CHEMICALBINDSGENE","657788"
"723226","CHEMICALBINDSGENE","657788"
"723175","CHEMICALBINDSGENE","657788"
"722997","CHEMICALBINDSGENE","657788"
"723139","CHEMICALBINDSGENE","657788"
"723156","CHEMICALBINDSGENE","657788"
"723933","CHEMICALBINDSGENE","657788"
"724002","CHEMICALBINDSGENE","657788"
"720908","CHEMICALBINDSGENE","657854"
"721397","CHEMICALBINDSGENE","657854"
"721541","CHEMICALBINDSGENE","657854"
"720480","CHEMICALBINDSGENE","657854"
"720211","CHEMICALBINDSGENE","657854"
"720646","CHEMICALBINDSGENE","657854"
"719518","CHEMICALBINDSGENE","657854"
"711578","CHEMICALBINDSGENE","657854"
"711173","CHEMICALBINDSGENE","657854"
"710034","CHEMICALBINDSGENE","657854"
"713995","CHEMICALBINDSGENE","659378"
"720592","CHEMICALBINDSGENE","659378"
"710487","CHEMICALDECREASESEXPRESSION","659567"
"720842","CHEMICALDECREASESEXPRESSION","659567"
"713995","CHEMICALBINDSGENE","659567"
"720592","CHEMICALBINDSGENE","659567"
"723163","CHEMICALBINDSGENE","659610"
"723216","CHEMICALBINDSGENE","659610"
"722791","CHEMICALBINDSGENE","659610"
"722544","CHEMICALBINDSGENE","659610"
"720497","CHEMICALBINDSGENE","659610"
"719941","CHEMICALBINDSGENE","659610"
"719740","CHEMICALBINDSGENE","659610"
"718838","CHEMICALBINDSGENE","659610"
"718981","CHEMICALBINDSGENE","659610"
"708961","CHEMICALBINDSGENE","659610"
"709245","CHEMICALBINDSGENE","659610"
"710522","CHEMICALDECREASESEXPRESSION","659712"
"721780","CHEMICALDECREASESEXPRESSION","659712"
"723727","CHEMICALDECREASESEXPRESSION","659712"
"710177","CHEMICALBINDSGENE","659712"
"713995","CHEMICALBINDSGENE","659712"
"718982","CHEMICALBINDSGENE","659712"
"720592","CHEMICALBINDSGENE","659712"
"723925","CHEMICALBINDSGENE","660108"
"724162","CHEMICALBINDSGENE","660108"
"723656","CHEMICALBINDSGENE","660108"
"723128","CHEMICALBINDSGENE","660108"
"723082","CHEMICALBINDSGENE","660108"
"723188","CHEMICALBINDSGENE","660108"
"723516","CHEMICALBINDSGENE","660108"
"722999","CHEMICALBINDSGENE","660108"
"723340","CHEMICALBINDSGENE","660108"
"723485","CHEMICALBINDSGENE","660108"
"723216","CHEMICALBINDSGENE","660108"
"723502","CHEMICALBINDSGENE","660108"
"723163","CHEMICALBINDSGENE","660108"
"722411","CHEMICALBINDSGENE","660108"
"722919","CHEMICALBINDSGENE","660108"
"722612","CHEMICALBINDSGENE","660108"
"722458","CHEMICALBINDSGENE","660108"
"722820","CHEMICALBINDSGENE","660108"
"722606","CHEMICALBINDSGENE","660108"
"722347","CHEMICALBINDSGENE","660108"
"722475","CHEMICALBINDSGENE","660108"
"721780","CHEMICALBINDSGENE","660108"
"721529","CHEMICALBINDSGENE","660108"
"720983","CHEMICALBINDSGENE","660108"
"721510","CHEMICALBINDSGENE","660108"
"720716","CHEMICALBINDSGENE","660108"
"721026","CHEMICALBINDSGENE","660108"
"721541","CHEMICALBINDSGENE","660108"
"721223","CHEMICALBINDSGENE","660108"
"720155","CHEMICALBINDSGENE","660108"
"720563","CHEMICALBINDSGENE","660108"
"720414","CHEMICALBINDSGENE","660108"
"720596","CHEMICALBINDSGENE","660108"
"720211","CHEMICALBINDSGENE","660108"
"720139","CHEMICALBINDSGENE","660108"
"720586","CHEMICALBINDSGENE","660108"
"719921","CHEMICALBINDSGENE","660108"
"720068","CHEMICALBINDSGENE","660108"
"719973","CHEMICALBINDSGENE","660108"
"720630","CHEMICALBINDSGENE","660108"
"720249","CHEMICALBINDSGENE","660108"
"705045","CHEMICALBINDSGENE","660108"
"706103","CHEMICALBINDSGENE","660108"
"707914","CHEMICALBINDSGENE","660108"
"709245","CHEMICALBINDSGENE","660108"
"708984","CHEMICALBINDSGENE","660108"
"709238","CHEMICALBINDSGENE","660108"
"709198","CHEMICALBINDSGENE","660108"
"709754","CHEMICALBINDSGENE","660108"
"709479","CHEMICALBINDSGENE","660108"
"710945","CHEMICALBINDSGENE","660108"
"710785","CHEMICALBINDSGENE","660108"
"712186","CHEMICALBINDSGENE","660108"
"712196","CHEMICALBINDSGENE","660108"
"712374","CHEMICALBINDSGENE","660108"
"716066","CHEMICALBINDSGENE","660108"
"716259","CHEMICALBINDSGENE","660108"
"716731","CHEMICALBINDSGENE","660108"
"718262","CHEMICALBINDSGENE","660108"
"718436","CHEMICALBINDSGENE","660108"
"718838","CHEMICALBINDSGENE","660108"
"718982","CHEMICALBINDSGENE","660108"
